DATE,NAME,TEAM_NAME,TEAM_AGAINST,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FG2M,CATCH_SHOOT_FGA,CATCH_SHOOT_FG2A,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,FG_AT_RIM_ALLOWED,FG_AT_RIM_FACED,DEF_RIM_FG_PCT,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT,PULL_UP_FGM,PULL_UP_FG2M,PULL_UP_FGA,PULL_UP_FG2A,PULL_UP_FG_PCT,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_PTS,PULL_UP_EFG_PCT,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,DK_POINTS
2015-11-13,ATL,ATL,BOS,240:00,10.0,4.0,23.0,5.0,0.435,26.0,6.0,18.0,0.333,0.565,17.0,40.0,0.425,36.0,6.0,18.0,0.333,5.0,6.0,0.833,17.0,0.472,14.0,0.389,4.0,0.111,1.0,0.028,3.0,0.083,25.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,0.16,20.0,0.8,4.0,0.16,0.0,0.0,0.0,0.0,17.0,7.0,11.0,0.636,1.0,1.0,1.0,15.0,0.882,5.0,0.294,2.0,0.118,0.0,0.0,2.0,0.118,362.0,362.0,26.0,2.0,8.0,47.0,57.0,36.0,0.072,0.099,93.0,481.0,367.0,19.8,2.47,1.92,0.193,25.0,22.0,17.0,0.16,0.818,0.882,481.0,22.0,8.0,12.0,0.667,2.0,3.0,0.667,18.0,0.818,7.0,0.318,1.0,0.045,1.0,0.045,3.0,0.136,3.0,3.0,10.0,8.0,0.3,0.0,2.0,0.0,6.0,0.3,5.0,3.0,2.0,0.6,16.0,0.313,0.0,0.313,42.8,30.0,2.0,28.0,0.067,69.0,0.435,13.0,0.536,58.0,35.0,5.0,30.0,0.143,85.0,0.412,13.0,0.486,60.5,88176.0,16.7,8.7,8.0,4.14,4.28,4.03,174.25
2015-11-15,ATL,ATL,UTA,240:00,11.0,4.0,25.0,8.0,0.44,29.0,7.0,17.0,0.412,0.58,14.0,26.0,0.538,23.0,4.0,10.0,0.4,4.0,6.0,0.667,12.0,0.522,9.0,0.391,4.0,0.174,1.0,0.043,3.0,0.13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.857,2.0,0.286,1.0,0.143,0.0,0.0,21.0,5.0,8.0,0.625,5.0,6.0,0.833,15.0,0.714,7.0,0.333,3.0,0.143,2.0,0.095,3.0,0.143,271.0,271.0,26.0,3.0,8.0,47.0,62.0,37.0,0.096,0.137,96.0,375.0,290.0,17.1,2.74,2.14,0.256,7.0,20.0,21.0,0.0,0.65,0.714,375.0,20.0,6.0,10.0,0.6,1.0,2.0,0.5,13.0,0.65,6.0,0.3,2.0,0.1,1.0,0.05,1.0,0.05,7.0,6.0,18.0,13.0,0.389,1.0,5.0,0.2,15.0,0.417,8.0,4.0,4.0,0.5,20.0,0.4,1.0,0.421,102.4,25.0,2.0,23.0,0.08,50.0,0.5,14.0,0.694,63.1,33.0,6.0,27.0,0.182,70.0,0.471,15.0,0.6,72.7,88228.0,16.7,8.4,8.3,4.17,4.72,3.73,194.25
2015-11-17,ATL,ATL,BKN,240:00,16.0,6.0,32.0,11.0,0.5,42.0,10.0,21.0,0.476,0.656,14.0,33.0,0.424,31.0,5.0,12.0,0.417,4.0,7.0,0.571,14.0,0.452,12.0,0.387,3.0,0.097,2.0,0.065,6.0,0.194,19.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,0.211,14.0,0.737,2.0,0.105,0.0,0.0,0.0,0.0,15.0,1.0,7.0,0.143,0.0,0.0,0.0,2.0,0.133,7.0,0.467,0.0,0.0,0.0,0.0,1.0,0.067,362.0,362.0,22.0,0.0,4.0,46.0,54.0,26.0,0.061,0.072,88.0,473.0,385.0,19.1,2.43,2.03,0.186,19.0,18.0,15.0,0.211,0.222,0.133,473.0,18.0,2.0,7.0,0.286,0.0,0.0,0.0,4.0,0.222,9.0,0.5,2.0,0.111,0.0,0.0,2.0,0.111,5.0,3.0,15.0,7.0,0.333,2.0,8.0,0.25,12.0,0.4,8.0,5.0,3.0,0.625,21.0,0.381,1.0,0.4,19.7,36.0,9.0,27.0,0.25,68.0,0.529,16.0,0.692,61.0,44.0,14.0,30.0,0.318,89.0,0.494,17.0,0.611,62.4,90391.0,17.1,9.3,7.8,4.26,4.57,3.92,194.5
2015-11-18,ATL,ATL,SAC,240:00,14.0,7.0,35.0,14.0,0.4,35.0,7.0,21.0,0.333,0.5,25.0,46.0,0.543,33.0,5.0,13.0,0.385,9.0,10.0,0.9,19.0,0.576,13.0,0.394,4.0,0.121,1.0,0.03,5.0,0.152,17.0,4.0,7.0,0.571,1.0,2.0,0.5,9.0,0.529,8.0,0.471,2.0,0.118,1.0,0.059,1.0,0.059,20.0,6.0,11.0,0.545,0.0,1.0,0.0,12.0,0.6,6.0,0.3,1.0,0.05,0.0,0.0,2.0,0.1,370.0,369.0,23.0,1.0,6.0,49.0,56.0,30.0,0.062,0.081,103.0,499.0,386.0,20.2,2.43,1.85,0.206,17.0,21.0,20.0,0.529,0.381,0.6,499.0,21.0,4.0,9.0,0.444,0.0,1.0,0.0,8.0,0.381,9.0,0.429,1.0,0.048,0.0,0.0,2.0,0.095,5.0,3.0,14.0,6.0,0.357,2.0,8.0,0.25,12.0,0.429,12.0,11.0,1.0,0.917,27.0,0.444,4.0,0.522,46.5,33.0,11.0,22.0,0.333,67.0,0.493,22.0,0.733,69.2,45.0,22.0,23.0,0.489,94.0,0.479,26.0,0.662,75.2,91185.0,17.3,9.7,7.5,4.31,4.44,4.09,217.0
2015-11-21,ATL,ATL,CLE,240:00,15.0,5.0,35.0,11.0,0.429,40.0,10.0,24.0,0.417,0.571,21.0,35.0,0.6,25.0,3.0,18.0,0.167,7.0,7.0,1.0,13.0,0.52,3.0,0.12,1.0,0.04,2.0,0.08,4.0,0.16,12.0,4.0,5.0,0.8,2.0,2.0,1.0,10.0,0.833,3.0,0.25,0.0,0.0,1.0,0.083,2.0,0.167,10.0,2.0,4.0,0.5,0.0,0.0,0.0,4.0,0.4,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,22.0,2.0,6.0,48.0,55.0,30.0,0.068,0.093,97.0,443.0,339.0,17.7,2.4,1.74,0.219,12.0,14.0,10.0,0.833,0.429,0.4,443.0,14.0,2.0,5.0,0.4,2.0,2.0,1.0,6.0,0.429,6.0,0.429,0.0,0.0,1.0,0.071,2.0,0.143,3.0,2.0,9.0,5.0,0.333,1.0,4.0,0.25,7.0,0.389,12.0,10.0,2.0,0.833,24.0,0.5,3.0,0.571,58.4,26.0,9.0,17.0,0.346,48.0,0.542,9.0,0.667,46.9,38.0,19.0,19.0,0.5,72.0,0.528,12.0,0.633,81.0,86909.0,16.5,8.7,7.7,4.13,4.6,3.66,199.5
2015-11-24,ATL,ATL,BOS,240:00,14.0,6.0,25.0,10.0,0.56,36.0,8.0,15.0,0.533,0.72,7.0,31.0,0.226,27.0,7.0,15.0,0.467,9.0,10.0,0.9,23.0,0.852,6.0,0.222,3.0,0.111,2.0,0.074,5.0,0.185,19.0,5.0,6.0,0.833,1.0,1.0,1.0,11.0,0.579,9.0,0.474,1.0,0.053,2.0,0.105,1.0,0.053,18.0,9.0,10.0,0.9,1.0,1.0,1.0,19.0,1.056,3.0,0.167,3.0,0.167,0.0,0.0,2.0,0.111,313.0,313.0,33.0,0.0,9.0,48.0,77.0,42.0,0.105,0.134,121.0,434.0,320.0,18.8,2.59,2.12,0.279,19.0,21.0,18.0,0.579,0.81,1.056,434.0,21.0,8.0,10.0,0.8,1.0,1.0,1.0,17.0,0.81,6.0,0.286,4.0,0.19,0.0,0.0,2.0,0.095,4.0,1.0,14.0,6.0,0.286,3.0,8.0,0.375,11.0,0.393,6.0,5.0,1.0,0.833,20.0,0.3,1.0,0.316,20.3,37.0,7.0,30.0,0.189,71.0,0.521,19.0,0.712,47.9,43.0,12.0,31.0,0.279,91.0,0.473,20.0,0.606,48.7,89021.0,16.9,9.2,7.7,4.19,4.4,3.97,242.0
2015-11-25,ATL,ATL,MIN,240:00,5.0,0.0,28.0,5.0,0.179,15.0,5.0,23.0,0.217,0.268,8.0,29.0,0.276,35.0,9.0,19.0,0.474,7.0,9.0,0.778,25.0,0.714,10.0,0.286,2.0,0.057,2.0,0.057,5.0,0.143,20.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.1,16.0,0.8,2.0,0.1,1.0,0.05,0.0,0.0,11.0,3.0,4.0,0.75,0.0,0.0,0.0,6.0,0.545,4.0,0.364,0.0,0.0,2.0,0.182,0.0,0.0,301.0,301.0,14.0,2.0,3.0,40.0,35.0,19.0,0.047,0.063,95.0,422.0,315.0,18.9,2.68,2.12,0.225,20.0,13.0,11.0,0.1,0.615,0.545,422.0,13.0,4.0,5.0,0.8,0.0,1.0,0.0,8.0,0.615,6.0,0.462,1.0,0.077,1.0,0.077,1.0,0.077,6.0,3.0,17.0,9.0,0.353,3.0,8.0,0.375,15.0,0.441,15.0,8.0,7.0,0.533,34.0,0.441,1.0,0.455,31.9,38.0,1.0,37.0,0.026,67.0,0.567,22.0,0.844,58.7,53.0,9.0,44.0,0.17,101.0,0.525,23.0,0.679,56.2,88968.0,16.9,9.1,7.7,4.23,4.69,3.73,209.75
2015-11-27,ATL,ATL,MEM,240:00,15.0,3.0,40.0,10.0,0.375,42.0,12.0,30.0,0.4,0.525,20.0,38.0,0.526,17.0,3.0,5.0,0.6,2.0,2.0,1.0,8.0,0.471,9.0,0.529,3.0,0.176,1.0,0.059,2.0,0.118,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.286,6.0,0.857,1.0,0.143,0.0,0.0,0.0,0.0,18.0,6.0,9.0,0.667,8.0,8.0,1.0,20.0,1.111,4.0,0.222,2.0,0.111,1.0,0.056,4.0,0.222,311.0,311.0,25.0,5.0,5.0,55.0,66.0,35.0,0.08,0.113,116.0,424.0,319.0,18.4,2.6,2.28,0.274,7.0,22.0,18.0,0.286,0.909,1.111,424.0,22.0,7.0,11.0,0.636,6.0,6.0,1.0,20.0,0.909,7.0,0.318,3.0,0.136,1.0,0.045,3.0,0.136,5.0,3.0,13.0,4.0,0.385,2.0,9.0,0.222,12.0,0.462,6.0,3.0,3.0,0.5,10.0,0.6,0.0,0.6,19.1,34.0,7.0,27.0,0.206,50.0,0.68,9.0,0.829,60.6,40.0,10.0,30.0,0.25,60.0,0.667,9.0,0.784,59.9,88334.0,16.7,9.0,7.8,4.17,4.66,3.74,213.25
2015-11-28,ATL,ATL,SAS,240:00,14.0,8.0,39.0,18.0,0.359,34.0,6.0,21.0,0.286,0.436,5.0,19.0,0.263,25.0,9.0,14.0,0.643,3.0,7.0,0.429,21.0,0.84,8.0,0.32,2.0,0.08,0.0,0.0,5.0,0.2,16.0,2.0,4.0,0.5,1.0,2.0,0.5,5.0,0.313,10.0,0.625,3.0,0.188,1.0,0.063,1.0,0.063,17.0,3.0,7.0,0.429,2.0,2.0,1.0,8.0,0.471,7.0,0.412,2.0,0.118,1.0,0.059,1.0,0.059,331.0,331.0,28.0,1.0,10.0,60.0,63.0,39.0,0.085,0.118,88.0,454.0,354.0,17.6,2.32,1.74,0.194,16.0,23.0,17.0,0.313,0.522,0.471,454.0,23.0,5.0,11.0,0.455,2.0,2.0,1.0,12.0,0.522,8.0,0.348,1.0,0.043,2.0,0.087,1.0,0.043,4.0,4.0,13.0,8.0,0.308,0.0,5.0,0.0,8.0,0.308,12.0,9.0,3.0,0.75,26.0,0.462,2.0,0.5,86.6,31.0,5.0,26.0,0.161,60.0,0.517,16.0,0.705,102.6,43.0,14.0,29.0,0.326,86.0,0.5,18.0,0.632,106.0,89444.0,16.9,8.7,8.2,4.28,4.65,3.96,198.75
2015-11-30,ATL,ATL,OKC,240:00,10.0,1.0,28.0,5.0,0.357,29.0,9.0,23.0,0.391,0.518,19.0,43.0,0.442,29.0,11.0,20.0,0.55,2.0,2.0,1.0,24.0,0.828,6.0,0.207,2.0,0.069,2.0,0.069,1.0,0.034,17.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,0.235,12.0,0.706,3.0,0.176,0.0,0.0,0.0,0.0,16.0,6.0,9.0,0.667,4.0,5.0,0.8,16.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,0.188,331.0,330.0,23.0,5.0,5.0,47.0,58.0,33.0,0.069,0.1,106.0,459.0,361.0,20.5,2.68,2.11,0.231,17.0,14.0,16.0,0.235,1.0,1.0,459.0,14.0,5.0,8.0,0.625,4.0,5.0,0.8,14.0,1.0,3.0,0.214,0.0,0.0,0.0,0.0,3.0,0.214,3.0,2.0,14.0,9.0,0.214,1.0,5.0,0.2,7.0,0.25,14.0,7.0,7.0,0.5,26.0,0.538,5.0,0.667,75.6,37.0,5.0,32.0,0.135,76.0,0.487,18.0,0.638,54.2,51.0,12.0,39.0,0.235,102.0,0.5,23.0,0.646,68.8,89442.0,16.9,9.3,7.7,4.2,4.5,3.97,231.5
2015-12-02,ATL,ATL,TOR,240:00,10.0,2.0,29.0,6.0,0.345,28.0,8.0,23.0,0.348,0.483,23.0,29.0,0.793,34.0,10.0,19.0,0.526,4.0,6.0,0.667,24.0,0.706,12.0,0.353,1.0,0.029,1.0,0.029,4.0,0.118,9.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.444,7.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,8.0,0.625,3.0,4.0,0.75,13.0,0.765,6.0,0.353,0.0,0.0,1.0,0.059,2.0,0.118,317.0,317.0,22.0,3.0,6.0,49.0,54.0,31.0,0.069,0.098,86.0,436.0,335.0,17.8,2.45,2.0,0.197,9.0,22.0,17.0,0.444,0.682,0.765,436.0,22.0,6.0,11.0,0.545,3.0,4.0,0.75,15.0,0.682,7.0,0.318,1.0,0.045,2.0,0.091,2.0,0.091,3.0,3.0,17.0,14.0,0.176,0.0,3.0,0.0,6.0,0.176,13.0,6.0,7.0,0.462,27.0,0.481,1.0,0.5,62.2,30.0,4.0,26.0,0.133,54.0,0.556,14.0,0.75,53.6,43.0,10.0,33.0,0.233,81.0,0.531,15.0,0.652,61.8,87383.0,16.5,8.4,8.1,4.12,4.48,3.83,195.25
2015-12-04,ATL,ATL,LAL,240:00,11.0,4.0,27.0,7.0,0.407,29.0,7.0,20.0,0.35,0.537,14.0,29.0,0.483,30.0,6.0,10.0,0.6,5.0,6.0,0.833,17.0,0.567,14.0,0.467,5.0,0.167,2.0,0.067,3.0,0.1,13.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.308,8.0,0.615,2.0,0.154,2.0,0.154,0.0,0.0,21.0,8.0,11.0,0.727,4.0,4.0,1.0,20.0,0.952,7.0,0.333,0.0,0.0,2.0,0.095,3.0,0.143,310.0,310.0,24.0,3.0,10.0,49.0,58.0,37.0,0.077,0.119,100.0,423.0,327.0,18.3,2.6,2.12,0.236,13.0,26.0,21.0,0.308,0.923,0.952,423.0,26.0,9.0,15.0,0.6,6.0,6.0,1.0,24.0,0.923,8.0,0.308,0.0,0.0,1.0,0.038,4.0,0.154,7.0,4.0,15.0,9.0,0.467,3.0,6.0,0.5,17.0,0.567,9.0,7.0,2.0,0.778,18.0,0.5,4.0,0.643,38.2,34.0,8.0,26.0,0.235,63.0,0.54,14.0,0.694,72.8,43.0,15.0,28.0,0.349,81.0,0.531,18.0,0.683,74.2,84797.0,16.1,8.5,7.5,4.01,4.48,3.56,220.25
2015-12-09,ATL,ATL,DAL,240:00,11.0,5.0,24.0,7.0,0.458,28.0,6.0,17.0,0.353,0.583,18.0,41.0,0.439,33.0,4.0,14.0,0.286,6.0,6.0,1.0,14.0,0.424,14.0,0.424,4.0,0.121,3.0,0.091,3.0,0.091,8.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.25,7.0,0.875,3.0,0.375,0.0,0.0,0.0,0.0,18.0,10.0,15.0,0.667,0.0,0.0,0.0,20.0,1.111,3.0,0.167,1.0,0.056,0.0,0.0,0.0,0.0,273.0,272.0,26.0,0.0,6.0,44.0,56.0,32.0,0.095,0.117,98.0,388.0,286.0,18.0,2.78,2.22,0.253,8.0,17.0,18.0,0.25,1.294,1.111,388.0,17.0,11.0,14.0,0.786,0.0,0.0,0.0,22.0,1.294,2.0,0.118,0.0,0.0,1.0,0.059,0.0,0.0,6.0,6.0,15.0,12.0,0.4,0.0,3.0,0.0,12.0,0.4,6.0,4.0,2.0,0.667,19.0,0.316,1.0,0.333,51.7,41.0,6.0,35.0,0.146,75.0,0.547,11.0,0.641,64.9,47.0,10.0,37.0,0.213,94.0,0.5,12.0,0.573,74.2,90236.0,17.1,8.8,8.3,4.27,4.67,3.91,213.25
2015-12-10,ATL,ATL,OKC,240:00,15.0,6.0,33.0,10.0,0.455,39.0,9.0,23.0,0.391,0.591,15.0,31.0,0.484,37.0,11.0,18.0,0.611,2.0,6.0,0.333,24.0,0.649,14.0,0.378,1.0,0.027,2.0,0.054,3.0,0.081,14.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,0.286,9.0,0.643,2.0,0.143,0.0,0.0,0.0,0.0,15.0,5.0,8.0,0.625,1.0,4.0,0.25,11.0,0.733,4.0,0.267,1.0,0.067,0.0,0.0,2.0,0.133,336.0,335.0,21.0,3.0,7.0,46.0,53.0,31.0,0.063,0.092,94.0,447.0,349.0,19.2,2.58,1.84,0.21,14.0,15.0,15.0,0.286,0.867,0.733,447.0,15.0,6.0,8.0,0.75,1.0,4.0,0.25,13.0,0.867,4.0,0.267,1.0,0.067,0.0,0.0,2.0,0.133,3.0,2.0,11.0,7.0,0.273,1.0,4.0,0.25,7.0,0.318,5.0,3.0,2.0,0.6,21.0,0.238,0.0,0.238,14.5,29.0,10.0,19.0,0.345,58.0,0.5,18.0,0.725,54.9,34.0,13.0,21.0,0.382,79.0,0.43,18.0,0.557,54.0,87331.0,16.5,8.9,7.6,4.12,4.47,3.79,195.25
2015-12-12,ATL,ATL,SAS,240:00,7.0,3.0,25.0,5.0,0.28,18.0,4.0,20.0,0.2,0.36,7.0,20.0,0.35,24.0,3.0,10.0,0.3,1.0,1.0,1.0,7.0,0.292,10.0,0.417,3.0,0.125,4.0,0.167,1.0,0.042,14.0,0.0,3.0,0.0,1.0,2.0,0.5,1.0,0.071,9.0,0.643,0.0,0.0,1.0,0.071,1.0,0.071,13.0,4.0,7.0,0.571,0.0,0.0,0.0,8.0,0.615,5.0,0.385,0.0,0.0,1.0,0.077,0.0,0.0,280.0,279.0,21.0,2.0,1.0,46.0,49.0,24.0,0.075,0.086,78.0,396.0,303.0,17.0,2.58,2.07,0.197,14.0,10.0,13.0,0.071,0.6,0.615,396.0,10.0,3.0,4.0,0.75,0.0,0.0,0.0,6.0,0.6,4.0,0.4,0.0,0.0,2.0,0.2,0.0,0.0,4.0,4.0,18.0,15.0,0.222,0.0,3.0,0.0,8.0,0.222,7.0,4.0,3.0,0.571,23.0,0.304,2.0,0.333,32.8,26.0,6.0,20.0,0.231,51.0,0.51,19.0,0.813,82.9,33.0,10.0,23.0,0.303,74.0,0.446,21.0,0.623,90.9,89443.0,16.9,8.2,8.7,4.21,4.57,3.91,175.5
2015-12-14,ATL,ATL,MIA,240:00,9.0,3.0,31.0,4.0,0.29,24.0,6.0,27.0,0.222,0.387,20.0,40.0,0.5,36.0,7.0,19.0,0.368,3.0,4.0,0.75,17.0,0.472,11.0,0.306,2.0,0.056,3.0,0.083,2.0,0.056,13.0,2.0,3.0,0.667,0.0,0.0,0.0,4.0,0.308,10.0,0.769,1.0,0.077,0.0,0.0,0.0,0.0,17.0,8.0,10.0,0.8,7.0,7.0,1.0,23.0,1.353,3.0,0.176,2.0,0.118,1.0,0.059,4.0,0.235,300.0,300.0,25.0,3.0,7.0,54.0,61.0,35.0,0.083,0.117,88.0,415.0,313.0,16.4,2.38,1.85,0.212,13.0,19.0,17.0,0.308,1.316,1.353,415.0,19.0,9.0,12.0,0.75,7.0,7.0,1.0,25.0,1.316,3.0,0.158,3.0,0.158,1.0,0.053,4.0,0.211,5.0,3.0,13.0,8.0,0.385,2.0,5.0,0.4,12.0,0.462,7.0,4.0,3.0,0.571,21.0,0.333,2.0,0.368,29.2,30.0,9.0,21.0,0.3,64.0,0.469,18.0,0.652,40.0,37.0,13.0,24.0,0.351,85.0,0.435,20.0,0.569,41.9,86117.0,16.3,8.2,8.1,4.08,4.67,3.61,184.5
2015-12-16,ATL,ATL,PHI,240:00,10.0,3.0,22.0,6.0,0.455,27.0,7.0,16.0,0.438,0.614,23.0,39.0,0.59,32.0,11.0,18.0,0.611,8.0,10.0,0.8,30.0,0.938,9.0,0.281,3.0,0.094,0.0,0.0,6.0,0.188,10.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.2,8.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,13.0,0.923,5.0,5.0,1.0,29.0,1.381,5.0,0.238,2.0,0.095,1.0,0.048,3.0,0.143,319.0,319.0,32.0,2.0,7.0,46.0,73.0,41.0,0.1,0.129,127.0,435.0,334.0,18.7,2.58,2.14,0.292,10.0,23.0,21.0,0.2,1.348,1.381,435.0,23.0,13.0,13.0,1.0,5.0,5.0,1.0,31.0,1.348,6.0,0.261,3.0,0.13,2.0,0.087,3.0,0.13,7.0,5.0,15.0,11.0,0.467,2.0,4.0,0.5,16.0,0.533,2.0,2.0,0.0,1.0,6.0,0.333,0.0,0.333,5.6,23.0,5.0,18.0,0.217,49.0,0.469,14.0,0.657,44.7,25.0,7.0,18.0,0.28,55.0,0.455,14.0,0.61,46.8,88650.0,16.8,8.7,8.1,4.16,4.54,3.82,233.25
2015-12-18,ATL,ATL,BOS,240:00,6.0,2.0,21.0,5.0,0.286,16.0,4.0,16.0,0.25,0.381,12.0,29.0,0.414,28.0,6.0,17.0,0.353,4.0,4.0,1.0,16.0,0.571,8.0,0.286,0.0,0.0,1.0,0.036,2.0,0.071,19.0,1.0,4.0,0.25,1.0,2.0,0.5,3.0,0.158,14.0,0.737,1.0,0.053,0.0,0.0,1.0,0.053,24.0,9.0,12.0,0.75,1.0,5.0,0.2,19.0,0.792,9.0,0.375,1.0,0.042,1.0,0.042,3.0,0.125,358.0,358.0,23.0,4.0,7.0,53.0,52.0,34.0,0.064,0.095,109.0,483.0,369.0,18.4,2.29,1.9,0.226,19.0,29.0,24.0,0.158,0.931,0.792,483.0,29.0,13.0,16.0,0.813,1.0,5.0,0.2,27.0,0.931,10.0,0.345,1.0,0.034,1.0,0.034,3.0,0.103,4.0,4.0,14.0,10.0,0.286,0.0,4.0,0.0,8.0,0.286,9.0,5.0,4.0,0.556,20.0,0.45,2.0,0.5,51.2,33.0,5.0,28.0,0.152,57.0,0.579,16.0,0.805,49.9,42.0,10.0,32.0,0.238,77.0,0.545,18.0,0.712,57.7,90606.0,17.2,8.8,8.3,4.27,4.51,4.02,216.25
2015-12-20,ATL,ATL,ORL,240:00,16.0,5.0,31.0,10.0,0.516,43.0,11.0,21.0,0.524,0.694,15.0,34.0,0.441,32.0,7.0,11.0,0.636,8.0,13.0,0.615,22.0,0.688,10.0,0.313,2.0,0.063,4.0,0.125,8.0,0.25,21.0,4.0,5.0,0.8,0.0,0.0,0.0,8.0,0.381,15.0,0.714,3.0,0.143,1.0,0.048,0.0,0.0,21.0,5.0,11.0,0.455,3.0,4.0,0.75,13.0,0.619,5.0,0.238,3.0,0.143,2.0,0.095,4.0,0.19,342.0,342.0,25.0,1.0,11.0,52.0,61.0,37.0,0.073,0.108,103.0,467.0,361.0,19.7,2.53,2.07,0.221,21.0,25.0,21.0,0.381,0.6,0.619,467.0,25.0,7.0,14.0,0.5,1.0,2.0,0.5,15.0,0.6,7.0,0.28,3.0,0.12,2.0,0.08,3.0,0.12,3.0,3.0,11.0,10.0,0.273,0.0,1.0,0.0,6.0,0.273,8.0,8.0,0.0,1.0,19.0,0.421,3.0,0.5,18.4,33.0,5.0,28.0,0.152,62.0,0.532,21.0,0.805,44.9,41.0,13.0,28.0,0.317,81.0,0.506,24.0,0.719,46.9,90339.0,17.1,9.1,8.0,4.27,4.57,3.99,207.5
