DATE,NAME,TEAM_NAME,TEAM_AGAINST,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FG2M,CATCH_SHOOT_FGA,CATCH_SHOOT_FG2A,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,FG_AT_RIM_ALLOWED,FG_AT_RIM_FACED,DEF_RIM_FG_PCT,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT,PULL_UP_FGM,PULL_UP_FG2M,PULL_UP_FGA,PULL_UP_FG2A,PULL_UP_FG_PCT,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_PTS,PULL_UP_EFG_PCT,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,DK_POINTS
2015-11-15,DeMar DeRozan,TOR,SAC,36:32,1.0,1.0,4.0,2.0,0.25,2.0,0.0,2.0,0.0,0.25,1.0,2.0,0.5,12.0,3.0,7.0,0.429,1.0,1.0,1.0,7.0,0.583,3.0,0.25,2.0,0.167,2.0,0.167,1.0,0.083,3.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.333,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,5.0,0.0,3.0,10.0,15.0,8.0,0.125,0.2,24.0,72.0,60.0,4.2,3.5,2.9,0.333,3.0,1.0,0.0,1.333,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,9.0,0.5,0.0,1.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.5,5.0,0.8,0.0,0.8,8.1,4.0,2.0,2.0,0.5,6.0,0.667,0.0,0.667,8.1,13675.0,2.6,1.5,1.1,4.32,4.54,4.01,43.25
2015-11-17,DeMar DeRozan,TOR,GSW,39:10,1.0,1.0,3.0,3.0,0.333,2.0,0.0,0.0,0.0,0.333,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,0.8,2.0,0.4,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.0,6.0,1.0,1.0,11.0,16.0,8.0,0.188,0.25,28.0,69.0,65.0,4.9,4.3,3.3,0.406,5.0,0.0,0.0,0.8,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,8.0,0.375,0.0,0.0,0.0,6.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,9.0,0.556,3.0,0.833,7.8,5.0,0.0,5.0,0.0,9.0,0.556,3.0,0.833,7.8,14942.0,2.8,1.7,1.2,4.25,4.71,4.1,41.75
2015-11-18,DeMar DeRozan,TOR,UTA,34:36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,20.0,6.0,8.0,0.75,2.0,2.0,1.0,14.0,0.7,9.0,0.45,2.0,0.1,2.0,0.1,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,6.0,0.0,0.0,11.0,16.0,6.0,0.171,0.171,14.0,55.0,53.0,3.8,4.1,3.6,0.255,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.333,3.0,1.0,0.0,1.0,9.5,3.0,1.0,2.0,0.333,4.0,0.75,1.0,1.0,9.5,12566.0,2.4,1.3,1.1,4.13,4.23,4.05,26.25
2015-11-20,DeMar DeRozan,TOR,LAL,33:43,1.0,0.0,4.0,2.0,0.25,3.0,1.0,2.0,0.5,0.375,0.0,1.0,0.0,10.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,0.4,5.0,0.5,1.0,0.1,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.4,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,49.0,2.0,2.0,1.0,6.0,6.0,5.0,0.059,0.147,18.0,55.0,52.0,3.1,3.4,2.7,0.327,5.0,0.0,0.0,0.4,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,4.3,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,5.4,4.0,2.0,2.0,0.5,4.0,1.0,0.0,1.0,4.8,12144.0,2.3,1.3,1.0,4.1,4.33,3.78,26.5
2015-11-22,DeMar DeRozan,TOR,LAC,40:15,1.0,1.0,3.0,3.0,0.333,2.0,0.0,0.0,0.0,0.333,1.0,2.0,0.5,16.0,1.0,5.0,0.2,6.0,6.0,1.0,8.0,0.5,4.0,0.25,1.0,0.063,3.0,0.188,4.0,0.25,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,58.0,3.0,0.0,1.0,9.0,7.0,4.0,0.06,0.08,21.0,77.0,65.0,5.3,4.1,3.2,0.273,5.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,5.0,0.286,0.0,2.0,0.0,4.0,0.286,1.0,0.0,1.0,0.0,5.0,0.2,2.0,0.333,33.6,5.0,1.0,4.0,0.2,9.0,0.556,2.0,0.714,7.6,6.0,1.0,5.0,0.167,14.0,0.429,4.0,0.6,11.9,14098.0,2.7,1.7,1.0,4.04,4.43,3.43,30.25
2015-11-25,DeMar DeRozan,TOR,CLE,40:19,1.0,0.0,4.0,3.0,0.25,3.0,1.0,1.0,1.0,0.375,0.0,2.0,0.0,18.0,6.0,9.0,0.667,5.0,7.0,0.714,17.0,0.944,5.0,0.278,1.0,0.056,1.0,0.056,4.0,0.222,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,4.0,1.0,1.0,8.0,11.0,6.0,0.114,0.171,20.0,55.0,53.0,4.2,4.6,4.0,0.364,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.429,2.0,0.6,4.6,3.0,0.0,3.0,0.0,9.0,0.333,2.0,0.429,4.6,14150.0,2.7,1.5,1.2,4.03,4.41,3.55,32.75
2015-11-28,DeMar DeRozan,TOR,WAS,38:22,2.0,1.0,5.0,3.0,0.4,5.0,1.0,2.0,0.5,0.5,2.0,3.0,0.667,11.0,2.0,5.0,0.4,2.0,2.0,1.0,6.0,0.545,3.0,0.273,0.0,0.0,2.0,0.182,1.0,0.091,3.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,2.0,0.0,0.0,4.0,6.0,2.0,0.057,0.057,20.0,63.0,56.0,3.5,3.3,2.4,0.317,3.0,1.0,1.0,0.667,2.0,2.0,63.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,8.0,0.375,0.0,0.0,0.0,6.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.333,3.0,0.5,7.0,3.0,0.0,3.0,0.0,10.0,0.3,3.0,0.429,7.0,13675.0,2.6,1.4,1.2,4.02,4.28,3.86,24.75
2015-11-29,DeMar DeRozan,TOR,PHX,37:02,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.5,14.0,5.0,6.0,0.833,1.0,1.0,1.0,11.0,0.786,7.0,0.5,2.0,0.143,0.0,0.0,2.0,0.143,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,56.0,7.0,0.0,0.0,13.0,18.0,7.0,0.2,0.2,29.0,64.0,57.0,4.2,3.9,3.3,0.453,4.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,11.0,11.0,0.545,0.0,0.0,0.0,12.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.5,1.0,0.6,7.6,3.0,0.0,3.0,0.0,6.0,0.5,1.0,0.6,7.6,13411.0,2.5,1.5,1.1,4.04,4.76,3.63,43.0
2015-12-02,DeMar DeRozan,TOR,ATL,35:36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,13.0,4.0,8.0,0.5,1.0,1.0,1.0,9.0,0.692,3.0,0.231,0.0,0.0,2.0,0.154,1.0,0.077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,48.0,2.0,0.0,0.0,8.0,5.0,2.0,0.057,0.057,17.0,57.0,50.0,3.6,3.8,3.0,0.298,1.0,1.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.4,1.0,1.0,1.0,5.0,0.5,1.0,0.0,1.0,0.0,2.0,0.5,1.0,1.0,4.8,3.0,1.0,2.0,0.333,4.0,0.75,0.0,0.75,4.7,4.0,1.0,3.0,0.25,6.0,0.667,1.0,0.8,4.8,12461.0,2.4,1.4,0.9,4.07,4.38,3.23,26.0
2015-12-03,DeMar DeRozan,TOR,DEN,38:12,1.0,1.0,4.0,2.0,0.25,2.0,0.0,2.0,0.0,0.25,1.0,1.0,1.0,15.0,7.0,11.0,0.636,4.0,4.0,1.0,18.0,1.2,3.0,0.2,0.0,0.0,0.0,0.0,3.0,0.2,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.4,4.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,55.0,5.0,0.0,0.0,9.0,12.0,5.0,0.132,0.132,34.0,67.0,64.0,3.4,3.0,2.4,0.507,5.0,1.0,1.0,0.4,2.0,2.0,67.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.5,0.0,0.0,0.0,6.0,0.5,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,8.6,3.0,1.0,2.0,0.333,4.0,0.75,1.0,1.0,5.1,5.0,3.0,2.0,0.6,6.0,0.833,1.0,1.0,6.5,13570.0,2.6,1.4,1.2,4.05,4.57,3.63,46.5
2015-12-05,DeMar DeRozan,TOR,GSW,36:47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,2.0,7.0,0.286,4.0,6.0,0.667,8.0,0.471,5.0,0.294,1.0,0.059,1.0,0.059,3.0,0.176,4.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.25,1.0,0.25,0.0,0.0,1.0,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,57.0,5.0,0.0,2.0,9.0,11.0,7.0,0.128,0.179,16.0,66.0,61.0,4.1,3.7,3.4,0.242,4.0,1.0,1.0,0.25,0.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.0,8.0,0.222,0.0,1.0,0.0,4.0,0.222,1.0,0.0,1.0,0.0,3.0,0.333,1.0,0.5,19.3,2.0,0.0,2.0,0.0,7.0,0.286,3.0,0.5,7.0,3.0,0.0,3.0,0.0,10.0,0.3,4.0,0.5,11.1,13570.0,2.6,1.5,1.0,4.25,4.38,3.69,25.0
2015-12-07,DeMar DeRozan,TOR,LAL,35:03,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.5,11.0,3.0,4.0,0.75,1.0,1.0,1.0,7.0,0.636,6.0,0.545,2.0,0.182,0.0,0.0,2.0,0.182,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,64.0,6.0,0.0,3.0,9.0,15.0,9.0,0.113,0.17,16.0,76.0,68.0,3.8,3.0,2.5,0.211,6.0,1.0,2.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.75,0.0,0.0,0.0,6.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.4,8.0,0.625,1.0,0.714,8.7,5.0,2.0,3.0,0.4,8.0,0.625,1.0,0.714,8.7,12408.0,2.4,1.4,1.0,4.09,4.4,3.68,28.75
2015-12-09,DeMar DeRozan,TOR,SAS,37:28,2.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,1.0,4.0,4.0,1.0,10.0,1.429,1.0,0.143,0.0,0.0,1.0,0.143,2.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,54.0,6.0,0.0,0.0,8.0,10.0,6.0,0.167,0.167,28.0,66.0,59.0,3.5,3.2,2.4,0.424,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,0.5,0.0,0.0,0.0,10.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.1,3.0,0.0,3.0,0.0,6.0,0.5,2.0,0.75,8.7,4.0,0.0,4.0,0.0,7.0,0.571,2.0,0.8,8.6,13358.0,2.5,1.4,1.1,3.95,4.47,3.53,41.5
2015-12-11,DeMar DeRozan,TOR,MIL,34:50,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,12.0,5.0,8.0,0.625,4.0,4.0,1.0,14.0,1.167,2.0,0.167,0.0,0.0,0.0,0.0,2.0,0.167,4.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,53.0,1.0,0.0,2.0,5.0,2.0,3.0,0.029,0.086,27.0,61.0,54.0,3.8,3.7,3.2,0.443,4.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,0.6,0.0,0.0,0.0,6.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.333,4.0,0.75,0.0,0.75,7.5,3.0,1.0,2.0,0.333,5.0,0.6,0.0,0.6,7.5,12566.0,2.4,1.4,1.0,4.13,4.53,3.74,38.0
2015-12-13,DeMar DeRozan,TOR,PHI,33:44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,5.0,0.4,5.0,5.0,1.0,9.0,0.818,3.0,0.273,1.0,0.091,0.0,0.0,3.0,0.273,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,2.0,0.0,1.0,3.0,6.0,3.0,0.063,0.094,25.0,55.0,50.0,3.8,4.1,3.3,0.455,1.0,1.0,1.0,1.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.5,0.0,0.0,0.0,6.0,0.5,1.0,1.0,0.0,1.0,5.0,0.2,0.0,0.2,17.7,7.0,1.0,6.0,0.143,7.0,1.0,0.0,1.0,7.5,8.0,2.0,6.0,0.25,12.0,0.667,0.0,0.667,8.8,11986.0,2.3,1.3,1.0,4.05,4.61,3.6,39.0
2015-12-14,DeMar DeRozan,TOR,IND,37:33,1.0,0.0,4.0,1.0,0.25,3.0,1.0,3.0,0.333,0.375,0.0,1.0,0.0,8.0,2.0,5.0,0.4,1.0,1.0,1.0,5.0,0.625,2.0,0.25,0.0,0.0,1.0,0.125,1.0,0.125,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,2.0,0.0,0.0,8.0,6.0,2.0,0.05,0.05,20.0,65.0,63.0,4.2,3.9,3.3,0.308,2.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,9.0,0.5,1.0,1.0,1.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.2,8.0,0.625,2.0,0.833,6.7,5.0,1.0,4.0,0.2,8.0,0.625,2.0,0.833,6.7,12619.0,2.4,1.4,1.0,3.82,4.3,3.33,34.75
2015-12-17,DeMar DeRozan,TOR,CHA,44:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,5.0,0.4,4.0,4.0,1.0,8.0,0.8,3.0,0.3,0.0,0.0,0.0,0.0,2.0,0.2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,70.0,5.0,0.0,5.0,15.0,15.0,10.0,0.091,0.182,31.0,88.0,80.0,5.4,3.7,3.2,0.352,3.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,13.0,0.5,0.0,1.0,0.0,14.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.25,8.0,0.5,3.0,0.8,9.7,4.0,1.0,3.0,0.25,10.0,0.4,3.0,0.571,9.7,15312.0,2.9,1.7,1.2,3.9,4.48,3.32,45.75
2015-12-18,DeMar DeRozan,TOR,MIA,39:44,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,2.0,3.0,0.667,4.0,4.0,1.0,8.0,0.667,6.0,0.5,2.0,0.167,0.0,0.0,3.0,0.25,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.5,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,62.0,4.0,0.0,1.0,7.0,9.0,5.0,0.095,0.119,30.0,71.0,69.0,5.1,4.3,3.6,0.423,4.0,0.0,0.0,0.5,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,11.0,0.667,0.0,1.0,0.0,16.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,0.8,0.0,0.8,6.3,4.0,0.0,4.0,0.0,5.0,0.8,0.0,0.8,6.3,13728.0,2.6,1.5,1.1,3.9,4.34,3.46,42.5
2015-12-20,DeMar DeRozan,TOR,SAC,35:21,1.0,1.0,2.0,2.0,0.5,2.0,0.0,0.0,0.0,0.5,3.0,3.0,1.0,13.0,3.0,6.0,0.5,2.0,2.0,1.0,8.0,0.615,2.0,0.154,0.0,0.0,2.0,0.154,2.0,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,65.0,1.0,0.0,1.0,10.0,3.0,2.0,0.024,0.049,28.0,79.0,72.0,4.5,3.4,3.0,0.354,1.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,10.0,0.273,0.0,1.0,0.0,6.0,0.273,2.0,2.0,0.0,1.0,4.0,0.5,2.0,1.0,2.2,5.0,1.0,4.0,0.2,6.0,0.833,1.0,1.0,7.7,7.0,3.0,4.0,0.429,10.0,0.7,3.0,1.0,6.1,12936.0,2.5,1.4,1.0,4.29,4.5,3.63,40.5
