Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
21,1752109573,moklovin (7/88),0,341.5,SG Lou Williams UTIL Russell Westbrook C Jonas Valanciunas SF Danuel House Jr. PG Kendrick Nunn PF Jabari Parker F Dillon Brooks G Ja Morant,,Moe Harkless,SF,14.96%,10.25
22,1752881496,mazwa (60/88),0,339,PG James Harden G Goran Dragic C Jonas Valanciunas SF Moe Harkless F Danuel House Jr. PF Jabari Parker UTIL Ja Morant SG Tyler Herro,,Rodney McGruder,SF,14.62%,19.25
23,1752487821,jkroupa30 (3/4),0,338.75,SG Lou Williams G Russell Westbrook SF JaMychal Green UTIL Paul George C Jonas Valanciunas PF Danuel House Jr. F Jabari Parker PG Donte DiVincenzo,,Jonas Valanciunas,C,12.24%,60
24,1753271845,wildcatfever19 (24/26),0,337.25,PG Lou Williams SF JaMychal Green PF Paul George C Jonas Valanciunas G Kendrick Nunn F Jabari Parker UTIL Bam Adebayo SG Tyler Herro,,Duncan Robinson,F,11.93%,21.25
24,1753401660,magneto999 (57/88),0,337.25,G Lou Williams SF JaMychal Green F Paul George C Jonas Valanciunas PG Kendrick Nunn PF Jabari Parker UTIL Bam Adebayo SG Tyler Herro,,Eric Bledsoe,UTIL,10.30%,37.75
26,1753401619,magneto999 (16/88),0,335,F P.J. Tucker SG Lou Williams G James Harden PG Goran Dragic SF JaMychal Green C Jonas Valanciunas PF Danuel House Jr. UTIL Jabari Parker,,Tyson Chandler,C,8.67%,1.75
27,1753271833,wildcatfever19 (12/26),0,333.75,G Lou Williams SG Patrick Beverley UTIL James Harden C Jonas Valanciunas PF Moe Harkless SF Danuel House Jr. PG Kendrick Nunn F Jabari Parker,,De'Andre Hunter,UTIL,8.06%,17.75
27,1753332953,shorty2415,0,333.75,G Lou Williams PG Patrick Beverley UTIL James Harden C Jonas Valanciunas SF Moe Harkless PF Danuel House Jr. SG Kendrick Nunn F Jabari Parker,,Brook Lopez,C,7.96%,21.25
29,1752499993,michaelcalabretta (2/3),0,332.5,G Lou Williams UTIL Jonas Valanciunas SG Kendrick Nunn PF Jabari Parker SF Dillon Brooks C Bam Adebayo PG Ja Morant F Jaren Jackson Jr.,,Tyus Jones,UTIL,7.75%,11.25
29,1753149125,oxenduck (62/88),0,332.5,G Lou Williams UTIL James Harden PG Goran Dragic SG Rodney McGruder PF Jae Crowder C Jonas Valanciunas SF Danuel House Jr. F Jabari Parker,,Cam Reddish,SG,7.00%,9.25
31,1752041663,MillionaireMatt89,0,331,SG Lou Williams PG Goran Dragic C Jonas Valanciunas F Jabari Parker SF Dillon Brooks UTIL Bam Adebayo G Ja Morant PF Jaren Jackson Jr.,,Meyers Leonard,PF,6.32%,12.75
32,1752519106,sgibson619,0,330,G Lou Williams PG Patrick Beverley F JaMychal Green SF Paul George UTIL Jonas Valanciunas PF Montrezl Harrell C Bam Adebayo SG Tyler Herro,,Khris Middleton,SG,6.29%,28.75
33,1753413350,pjbsd (10/12),0,329.75,SF P.J. Tucker G Lou Williams UTIL Russell Westbrook PG Patrick Beverley F Paul George C Jonas Valanciunas PF Danuel House Jr. SG Tyler Herro,,Jae Crowder,F,6.12%,28
34,1752109643,moklovin (77/88),0,329.25,G Lou Williams PG Patrick Beverley UTIL James Harden C Jonas Valanciunas SF Moe Harkless PF Danuel House Jr. F Montrezl Harrell SG Tyler Herro,,Donte DiVincenzo,F,6.12%,22.5
35,1753149117,oxenduck (54/88),0,329,SG Lou Williams PG Goran Dragic PF Jae Crowder C Jonas Valanciunas F Jabari Parker SF Dillon Brooks UTIL Bam Adebayo G Ja Morant,,Wesley Matthews,SG,5.92%,16.25
36,1752109568,moklovin (2/88),0,328,SG Lou Williams SF JaMychal Green UTIL Paul George PF Danuel House Jr. PG Kendrick Nunn F Jabari Parker C Bam Adebayo G Ja Morant,,Kelly Olynyk,F,5.37%,27.5
36,1752213809,bkreider (16/88),0,328,G Lou Williams F JaMychal Green UTIL Paul George PF Danuel House Jr. SG Kendrick Nunn SF Jabari Parker C Bam Adebayo PG Ja Morant,,Brandon Clarke,PF,5.34%,20
36,1752827377,jachbo83,0,328,SG James Harden SF Danuel House Jr. PF Jabari Parker UTIL Tyus Jones F Duncan Robinson C Bam Adebayo PG Ja Morant G Tyler Herro,,Justise Winslow,SF,5.10%,24.75
36,1753271837,wildcatfever19 (16/26),0,328,SG Lou Williams PF JaMychal Green SF Paul George F Danuel House Jr. PG Kendrick Nunn UTIL Jabari Parker C Bam Adebayo G Ja Morant,,Sterling Brown,SF,5.03%,10
36,1753334226,tdiamond01 (6/10),0,328,G Lou Williams PF JaMychal Green UTIL Paul George SF Danuel House Jr. SG Kendrick Nunn F Jabari Parker C Bam Adebayo PG Ja Morant,,Austin Rivers,PG,4.39%,8.5
36,1753401650,magneto999 (47/88),0,328,PG Lou Williams PF JaMychal Green UTIL Paul George SF Danuel House Jr. SG Kendrick Nunn F Jabari Parker C Bam Adebayo G Ja Morant,,Isaiah Hartenstein,C,3.40%,5
42,1752109608,moklovin (42/88),0,327.5,PF P.J. Tucker SG Lou Williams UTIL Russell Westbrook SF JaMychal Green C Montrezl Harrell PG Kendrick Nunn F Jabari Parker G Ja Morant,,Pat Connaughton,SF,3.13%,8
43,1752109638,moklovin (72/88),0,327.25,SG Lou Williams C Jonas Valanciunas SF Danuel House Jr. F Montrezl Harrell PG Kendrick Nunn PF Brandon Clarke UTIL Bam Adebayo G Ja Morant,,Ben McLemore,SF,2.89%,14.25
43,1753274522,sharkie1717,0,327.25,G Lou Williams PG Patrick Beverley F Khris Middleton PF Montrezl Harrell UTIL Jabari Parker SF Duncan Robinson C Bam Adebayo SG Tyler Herro,,Ersan Ilyasova,PF,2.72%,29.5
43,1753401674,magneto999 (71/88),0,327.25,G Lou Williams UTIL Russell Westbrook PG Goran Dragic C Jonas Valanciunas SF Danuel House Jr. F Montrezl Harrell PF Jabari Parker SG Dillon Brooks,,Damian Jones,C,2.72%,20.5
46,1753149127,oxenduck (64/88),0,327,G Russell Westbrook UTIL James Harden PG Goran Dragic SF JaMychal Green SG Rodney McGruder C Jonas Valanciunas PF Danuel House Jr. F Jabari Parker,,Allen Crabbe,SG,2.31%,9.75
47,1751909789,ChipotleAddict (25/88),0,326.5,SG Lou Williams PG Goran Dragic SF JaMychal Green PF Paul George F Danuel House Jr. UTIL Jabari Parker C Bam Adebayo G Ja Morant,,DeAndre' Bembry,G,2.04%,12.5
47,1752123496,TheOctopus (83/88),0,326.5,SG Lou Williams PG Goran Dragic UTIL JaMychal Green F Paul George PF Danuel House Jr. SF Jabari Parker C Bam Adebayo G Ja Morant,,Solomon Hill,SF,1.63%,13.75
47,1753096789,bigephatrides (2/2),0,326.5,UTIL Lou Williams PG Patrick Beverley F Paul George PF Danuel House Jr. G Kendrick Nunn SF Jabari Parker C Bam Adebayo SG Tyler Herro,,Chris Silva,C,1.46%,0
47,1753271822,wildcatfever19 (1/26),0,326.5,UTIL Lou Williams PG Patrick Beverley F Paul George PF Danuel House Jr. G Kendrick Nunn SF Jabari Parker C Bam Adebayo SG Tyler Herro,,Alex Len,C,1.19%,0
47,1753334227,tdiamond01 (7/10),0,326.5,UTIL Lou Williams PG Patrick Beverley F Paul George PF Danuel House Jr. G Kendrick Nunn SF Jabari Parker C Bam Adebayo SG Tyler Herro,,Bruno Fernando,C,1.16%,8
47,1753401613,magneto999 (10/88),0,326.5,SG Lou Williams UTIL Paul George C Jonas Valanciunas PF Danuel House Jr. PG Kendrick Nunn F Jabari Parker SF Dillon Brooks G Ja Morant,,Terance Mann,UTIL,0.95%,10
47,1753471034,Bash92 (1/16),0,326.5,UTIL Lou Williams PG Patrick Beverley F Paul George SF Danuel House Jr. G Kendrick Nunn PF Jabari Parker C Bam Adebayo SG Tyler Herro,,Grayson Allen,PG,0.85%,9
47,1753496921,dinker37,0,326.5,PG Lou Williams SG Wesley Matthews SF Paul George UTIL Jonas Valanciunas PF Danuel House Jr. G Kendrick Nunn F Jabari Parker C Bam Adebayo,,Kyle Korver,F,0.65%,3.5
47,1753511888,xxxBIGNUTZxxx,0,326.5,UTIL Lou Williams G Patrick Beverley F Paul George PF Danuel House Jr. PG Kendrick Nunn SF Jabari Parker C Bam Adebayo SG Tyler Herro,,Evan Turner,F,0.61%,14.75
56,1753261325,Stevmac,0,325.25,SG Lou Williams G Russell Westbrook C Brook Lopez UTIL Moe Harkless SF Danuel House Jr. F Montrezl Harrell PF Jabari Parker PG Ja Morant,,Kyle Anderson,SF,0.48%,0
57,1752076241,youdacao (71/88),0,325,UTIL Lou Williams PG Patrick Beverley G Goran Dragic F Paul George SF Danuel House Jr. PF Jabari Parker C Bam Adebayo SG Tyler Herro,,James Johnson,SF,0.48%,0.75
58,1753199243,ragingphilip (62/88),0,324.75,SG Lou Williams PG Russell Westbrook PF Paul George F Rodney McGruder SF Jabari Parker C Ivica Zubac UTIL Ja Morant G Tyler Herro,,Jimmy Butler,SF,0.44%,0
59,1752213868,bkreider (75/88),0,324.25,SG Lou Williams G Russell Westbrook PG Goran Dragic PF JaMychal Green C Jonas Valanciunas SF Danuel House Jr. F Montrezl Harrell UTIL Bam Adebayo,,Patrick Patterson,PF,0.41%,13.5
59,1753401624,magneto999 (21/88),0,324.25,SG Lou Williams G Russell Westbrook PG Goran Dragic SF JaMychal Green C Jonas Valanciunas PF Danuel House Jr. F Montrezl Harrell UTIL Bam Adebayo,,Chandler Parsons,F,0.34%,0
59,1753465600,kdgriffin12 (2/20),0,324.25,SG Lou Williams G Russell Westbrook PG Goran Dragic PF JaMychal Green C Jonas Valanciunas SF Danuel House Jr. F Montrezl Harrell UTIL Bam Adebayo,,Vince Carter,F,0.34%,9.25
62,1753438874,Gerberville12,0,323.75,SF P.J. Tucker UTIL Lou Williams SG James Harden F Danuel House Jr. C Montrezl Harrell PF Jabari Parker PG Tyus Jones G Tyler Herro,,Kawhi Leonard,SG,0.31%,0
63,1752123472,TheOctopus (59/88),0,323.5,G Lou Williams F JaMychal Green PF Paul George C Jonas Valanciunas SF Danuel House Jr. SG Kendrick Nunn UTIL Bam Adebayo PG Ja Morant,,Jerome Robinson,G,0.27%,2
63,1753271834,wildcatfever19 (13/26),0,323.5,SG Lou Williams PG Patrick Beverley PF JaMychal Green SF Paul George C Montrezl Harrell G Kendrick Nunn F Jabari Parker UTIL Ja Morant,,Marko Guduric,SG,0.24%,6.5
63,1753335518,skins_23,0,323.5,PG Lou Williams F JaMychal Green SF Paul George C Jonas Valanciunas PF Danuel House Jr. SG Kendrick Nunn UTIL Bam Adebayo G Ja Morant,,Robin Lopez,C,0.24%,6.75
63,1753401606,magneto999 (3/88),0,323.5,PG Lou Williams PF JaMychal Green F Paul George C Jonas Valanciunas SF Danuel House Jr. SG Kendrick Nunn UTIL Bam Adebayo G Ja Morant,,Thabo Sefolosha,UTIL,0.14%,1.25
67,1753149067,oxenduck (4/88),0,322.5,G Russell Westbrook PG Goran Dragic PF Jae Crowder C Jonas Valanciunas SF Danuel House Jr. SG Kendrick Nunn F Jabari Parker UTIL Bam Adebayo,,George Hill,PG,0.10%,0
67,1753380746,zstinn12,0,322.5,SF P.J. Tucker G Lou Williams PG Patrick Beverley SG James Harden F JaMychal Green UTIL Damian Jones PF Jabari Parker C Bam Adebayo,,De'Anthony Melton,UTIL,0.07%,0
69,1751909769,ChipotleAddict (5/88),0,322,SG Lou Williams PG Goran Dragic SF JaMychal Green PF Paul George C Jonas Valanciunas F Danuel House Jr. UTIL Bam Adebayo G Ja Morant,,Gary Clark,C,0.07%,28.5
69,1751909795,ChipotleAddict (31/88),0,322,SG Lou Williams PG Patrick Beverley G Goran Dragic PF Paul George SF Rodney McGruder F Jabari Parker C Bam Adebayo UTIL Ja Morant,,Thanasis Antetokounmpo,PF,0.03%,0
69,1752123452,TheOctopus (39/88),0,322,SG Lou Williams PG Goran Dragic F JaMychal Green PF Paul George C Jonas Valanciunas SF Danuel House Jr. UTIL Bam Adebayo G Ja Morant,,Clint Capela,C,0.03%,0
69,1752213800,bkreider (7/88),0,322,SG Lou Williams PG Goran Dragic PF JaMychal Green F Paul George C Jonas Valanciunas SF Danuel House Jr. UTIL Bam Adebayo G Ja Morant,,Tyrone Wallace,PG,0.03%,0
69,1753199241,ragingphilip (60/88),0,322,PG Lou Williams SG Patrick Beverley G Goran Dragic PF Paul George F Rodney McGruder SF Jabari Parker C Bam Adebayo UTIL Ja Morant,,Udonis Haslem,UTIL,0.03%,0
74,1752881472,mazwa (36/88),0,321.75,PG Lou Williams G Goran Dragic SF JaMychal Green F Rodney McGruder C Jonas Valanciunas PF Giannis Antetokounmpo UTIL Ja Morant SG Tyler Herro,,Michael Frazier,UTIL,0.03%,0
75,1753465599,kdgriffin12 (1/20),0,321.5,SF P.J. Tucker SG Lou Williams UTIL Russell Westbrook PG Goran Dragic PF JaMychal Green C Jonas Valanciunas F Montrezl Harrell G Ja Morant,,Charlie Brown,G,0.03%,0
76,1752881442,mazwa (6/88),0,321.25,PG James Harden G Goran Dragic SF JaMychal Green F Rodney McGruder PF Jabari Parker C Bam Adebayo UTIL Ja Morant SG Tyler Herro,,Bruno Caboclo,C,0.03%,0
77,1752858104,thejester444 (12/12),0,321,G Lou Williams PG Russell Westbrook PF JaMychal Green UTIL Montrezl Harrell SF Jabari Parker F Dillon Brooks C Bam Adebayo SG Tyler Herro,,,
78,1753271840,wildcatfever19 (19/26),0,320.75,G Lou Williams PG Patrick Beverley F Paul George C Jonas Valanciunas SF Moe Harkless SG Kendrick Nunn PF Jabari Parker UTIL Bam Adebayo,,,
78,1753471047,Bash92 (14/16),0,320.75,G Lou Williams PG Patrick Beverley F Paul George SF Moe Harkless C Montrezl Harrell PF Jabari Parker UTIL Bam Adebayo SG Tyler Herro,,,
80,1752109614,moklovin (48/88),0,320.25,G Lou Williams PG Goran Dragic SF JaMychal Green F Paul George C Jonas Valanciunas PF Montrezl Harrell UTIL Ja Morant SG Tyler Herro,,,
80,1753199225,ragingphilip (44/88),0,320.25,PG Lou Williams G Goran Dragic SF JaMychal Green PF Paul George C Jonas Valanciunas F Montrezl Harrell UTIL Ja Morant SG Tyler Herro,,,
82,1753515537,GreyPoupon (9/28),0,320,PG Russell Westbrook F JaMychal Green PF Paul George C Jonas Valanciunas G Kendrick Nunn SF Jabari Parker UTIL Jaren Jackson Jr. SG Tyler Herro,,,
83,1752796737,johe6505 (1/2),0,319.75,G Lou Williams SF Paul George C Jonas Valanciunas F Montrezl Harrell PG Kendrick Nunn PF Jabari Parker SG Tyus Jones UTIL Tyler Herro,,,
84,1753401647,magneto999 (44/88),0,319,PF Ersan Ilyasova SG Lou Williams UTIL Russell Westbrook SF JaMychal Green F Paul George C Jonas Valanciunas PG Kendrick Nunn G Ja Morant,,,
85,1752109585,moklovin (19/88),0,318.5,PF P.J. Tucker SG Lou Williams UTIL Russell Westbrook F Paul George C Jonas Valanciunas SF Danuel House Jr. PG Tyus Jones G Ja Morant,,,
85,1753515550,GreyPoupon (22/28),0,318.5,PG Russell Westbrook G Goran Dragic F JaMychal Green PF Paul George C Jonas Valanciunas SF Jabari Parker UTIL Jaren Jackson Jr. SG Tyler Herro,,,
87,1753113548,Sleepy06,0,318.25,SG Lou Williams PG Patrick Beverley SF Paul George G Rodney McGruder F Jae Crowder PF Montrezl Harrell UTIL Jabari Parker C Bam Adebayo,,,
88,1753149080,oxenduck (17/88),0,317.75,G Russell Westbrook F Paul George SG Rodney McGruder SF Danuel House Jr. PF Jabari Parker C Ivica Zubac UTIL Bam Adebayo PG Ja Morant,,,
89,1753149113,oxenduck (50/88),0,317.5,G Lou Williams UTIL James Harden PG Goran Dragic SF JaMychal Green C Jonas Valanciunas PF Danuel House Jr. F Jabari Parker SG Dillon Brooks,,,
89,1753308804,doyerlakerfan (1/2),0,317.5,SG Lou Williams PG Russell Westbrook SF Danuel House Jr. PF Montrezl Harrell G Kendrick Nunn F Jabari Parker UTIL Tyus Jones C Bam Adebayo,,,
89,1753401611,magneto999 (8/88),0,317.5,G Lou Williams UTIL James Harden PG Goran Dragic SF JaMychal Green C Jonas Valanciunas PF Danuel House Jr. F Jabari Parker SG Dillon Brooks,,,
89,1753401646,magneto999 (43/88),0,317.5,PF Ersan Ilyasova SG Lou Williams UTIL Russell Westbrook PG Goran Dragic SF JaMychal Green F Paul George C Jonas Valanciunas G Ja Morant,,,
93,1751909797,ChipotleAddict (33/88),0,316.75,SF P.J. Tucker PF Ersan Ilyasova SG Lou Williams PG Goran Dragic F Paul George C Jonas Valanciunas UTIL Bam Adebayo G Ja Morant,,,
93,1753433243,Bbenn812,0,316.75,PG Russell Westbrook UTIL Patrick Beverley G Khris Middleton PF Jae Crowder C Jonas Valanciunas SG Kendrick Nunn SF Jabari Parker F Jaren Jackson Jr.,,,
95,1752881500,mazwa (64/88),0,316.5,SG Lou Williams PG James Harden SF JaMychal Green F Danuel House Jr. PF Montrezl Harrell C Ivica Zubac UTIL Ja Morant G Tyler Herro,,,
96,1753513731,TooTooMuch,0,316.25,UTIL James Harden PG Goran Dragic SG Rodney McGruder C Jonas Valanciunas SF Danuel House Jr. F Montrezl Harrell G Kendrick Nunn PF Jabari Parker,,,
97,1752109597,moklovin (31/88),0,316,SG Lou Williams PG Patrick Beverley PF Paul George UTIL Eric Bledsoe C Jonas Valanciunas SF Danuel House Jr. F Dillon Brooks G Ja Morant,,,
97,1753205213,cweitzne (1/2),0,316,PG Lou Williams SG Patrick Beverley G Goran Dragic SF Rodney McGruder C Jonas Valanciunas UTIL Moe Harkless PF Giannis Antetokounmpo F Jabari Parker,,,
99,1752608134,mgabes (2/3),0,315.5,SG Lou Williams PF Paul George SF Rodney McGruder PG Eric Bledsoe F Danuel House Jr. C Bam Adebayo G Ja Morant UTIL Tyler Herro,,,
100,1752109635,moklovin (69/88),0,315,G Lou Williams F Paul George C Jonas Valanciunas SF Danuel House Jr. PF Montrezl Harrell UTIL Bam Adebayo PG Cam Reddish SG Tyler Herro,,,
100,1752213842,bkreider (49/88),0,315,UTIL Lou Williams G James Harden PF JaMychal Green F Moe Harkless SF Danuel House Jr. C Bam Adebayo PG Ja Morant SG Tyler Herro,,,
100,1752881518,mazwa (82/88),0,315,SG Lou Williams PG James Harden PF JaMychal Green SF Moe Harkless F Danuel House Jr. C Bam Adebayo UTIL Ja Morant G Tyler Herro,,,
103,1753506615,murds7,0,314.75,PF P.J. Tucker F Ersan Ilyasova SG Lou Williams PG James Harden UTIL JaMychal Green C Montrezl Harrell SF Jabari Parker G Justise Winslow,,,
104,1753413349,pjbsd (9/12),0,314.5,F P.J. Tucker G Lou Williams PG Patrick Beverley SF JaMychal Green PF Danuel House Jr. UTIL Giannis Antetokounmpo C Bam Adebayo SG Tyler Herro,,,
105,1753199221,ragingphilip (40/88),0,314.25,SG Lou Williams PG Goran Dragic PF Paul George F Danuel House Jr. C Montrezl Harrell SF Jabari Parker UTIL Ivica Zubac G Ja Morant,,,
105,1753401605,magneto999 (2/88),0,314.25,SG Lou Williams UTIL Paul George SF Moe Harkless PF Danuel House Jr. PG Kendrick Nunn F Jabari Parker C Bam Adebayo G Ja Morant,,,
107,1751909823,ChipotleAddict (59/88),0,314,F P.J. Tucker UTIL Russell Westbrook PG Goran Dragic SF Danuel House Jr. SG Kendrick Nunn PF Jabari Parker C Bam Adebayo G Ja Morant,,,
107,1752109616,moklovin (50/88),0,314,PF P.J. Tucker UTIL Russell Westbrook PG Goran Dragic SF Danuel House Jr. SG Kendrick Nunn F Jabari Parker C Bam Adebayo G Ja Morant,,,
107,1752302106,roushy,0,314,PF Ersan Ilyasova SG James Harden F JaMychal Green PG Eric Bledsoe UTIL Danuel House Jr. G Kendrick Nunn SF Jabari Parker C Bam Adebayo,,,
107,1753475459,bmcghee19,0,314,SG Lou Williams PG Russell Westbrook SF Jae Crowder PF Danuel House Jr. F Jabari Parker G Justise Winslow C Ivica Zubac UTIL Bam Adebayo,,,
107,1753499820,chadroyston,0,314,SG Lou Williams PG Eric Bledsoe SF Jae Crowder C Jonas Valanciunas F Montrezl Harrell PF Jabari Parker UTIL Justise Winslow G Dillon Brooks,,,
112,1752076177,youdacao (7/88),0,313.75,G Lou Williams UTIL Russell Westbrook PG Patrick Beverley SF JaMychal Green F Paul George PF Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1752213879,bkreider (86/88),0,313.75,UTIL Lou Williams PG Russell Westbrook G Patrick Beverley PF JaMychal Green F Paul George SF Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1752775393,msp20,0,313.75,G Lou Williams UTIL Russell Westbrook PG Patrick Beverley SF JaMychal Green PF Paul George F Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1752793219,hackartist (1/2),0,313.75,G Lou Williams UTIL Russell Westbrook PG Patrick Beverley SF JaMychal Green F Paul George PF Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1752801039,hackartist (2/2),0,313.75,G Lou Williams UTIL Russell Westbrook PG Patrick Beverley SF JaMychal Green F Paul George PF Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1752804134,lurski,0,313.75,G Lou Williams PG Russell Westbrook UTIL Patrick Beverley F JaMychal Green PF Paul George SF Danuel House Jr. C Bam Adebayo SG Tyler Herro,,,
112,1753234201,cdew,0,313.75,SG Lou Williams PG Russell Westbrook G Patrick Beverley PF JaMychal Green F Paul George SF Danuel House Jr. C Bam Adebayo UTIL Tyler Herro,,,
112,1753271825,wildcatfever19 (4/26),0,313.75,G Lou Williams PF Paul George C Jonas Valanciunas SF Danuel House Jr. UTIL Montrezl Harrell PG Kendrick Nunn F Jabari Parker SG Dillon Brooks,,,
112,1753465616,kdgriffin12 (18/20),0,313.75,F P.J. Tucker SG Lou Williams PG Patrick Beverley UTIL James Harden PF JaMychal Green C Jonas Valanciunas SF Dillon Brooks G Ja Morant,,,
112,1753483434,rippa941,0,313.75,PG Lou Williams F Paul George C Jonas Valanciunas SF Danuel House Jr. UTIL Montrezl Harrell G Kendrick Nunn PF Jabari Parker SG Dillon Brooks,,,
122,1753014620,bthibb11,0,313.5,SG Lou Williams PG Goran Dragic F Paul George PF Kelly Olynyk UTIL Jonas Valanciunas SF Jabari Parker C Brandon Clarke G Tyler Herro,,,
123,1752881504,mazwa (68/88),0,313.25,PG James Harden G Goran Dragic SF Jae Crowder F Danuel House Jr. PF Jabari Parker C Ivica Zubac UTIL Ja Morant SG Tyler Herro,,,
124,1751909837,ChipotleAddict (73/88),0,312.75,SG Lou Williams PG Goran Dragic PF Paul George SF Moe Harkless F Danuel House Jr. UTIL Jabari Parker C Bam Adebayo G Ja Morant,,,
124,1752109620,moklovin (54/88),0,312.75,UTIL Russell Westbrook F Paul George SF Danuel House Jr. PG Kendrick Nunn PF Jabari Parker C Ivica Zubac G Ja Morant SG Tyler Herro,,,
